102	7200	21
101	8323	11
321	3752	8
101	1258	31
207	5708	22
12	8221	25
26260	9625	5
1179	7401	3
111	9930	2
275	5255	19
14	5039	20
103	3376	28
4451	7673	1
12	627	9
14	4024	41
277	5558	9
103	4391	33
2258	8516	15
28995	2271	6
372	3790	13
376	4326	7
185	9212	9
6309	6272	29
16	5662	5
108	1854	1
7	7341	10
101	1826	10
104	5556	20
103	6099	9
1405	5880	16
229	189	0
1273	2561	8
12	3865	3
2246	5950	13
1770	5485	49
124	1957	10
110	9567	24
302	5006	2
1291	5475	16
733	4303	14
1085	2787	10
174	9403	0
1376	9140	8
101	7222	31
13159	3267	37
774	7109	18
1981	3153	31
7	9759	26
2788	3720	12
3408	5834	6
101	9336	7
2308	2442	3
115	9502	2
12634	2108	24
5310	1000	3
30726	6578	18
17	6184	28
12	3557	11
108	5326	4
119	5323	18
141	6667	9
1526	233	31
157	7345	10
3664	4979	18
8	8180	21
112	2324	6
131	3789	12
108	7401	9
12	3859	18
11124	1394	8
104	7577	8
6602	2584	28
12	7837	9
113	4753	6
7	3499	22
2767	7253	25
6407	1504	7
101	4115	35
11403	3231	34
3083	7424	20
7	8612	4
114	486	18
266	4693	16
26024	6563	11
308	2964	7
12	3985	4
111	8391	23
107	9396	3
12	4048	15
115	3754	14
135	727	7
689	1764	8
687	3637	12
1040	6356	12
323	5	1
104	8932	9
14527	1084	24
162	5753	18
1170	6102	27
14	6773	8
7	6934	20
5653	9925	17
405	4099	9
101	3376	3
24742	110	15
123	3369	17
886	7055	5
583	4000	0
30311	5944	4
14	1681	25
142	9508	17
3508	3207	23
1143	2051	5
492	4136	17
322	9265	26
2820	6280	12
106	9048	3
18312	9094	6
182	2651	7
137	4457	0
300	7387	13
117	8404	11
180	1402	37
3602	3912	6
12	1666	20
160	2155	10
1438	9571	7
3349	1382	4
134	1714	25
149	8536	3
116	6909	14
123	4743	3
2175	7779	11
14	215	22
129	5413	35
16	865	3
3400	3562	0
10183	3605	30
102	7764	26
108	1731	16
127	4244	1
8	1502	12
24120	8393	18
116	4696	21
101	784	10
6141	1183	10
290	2841	6
631	3603	17
4670	9086	17
14	6061	37
887	5962	7
109	2017	7
126	5573	2
8691	6347	2
548	5093	8
104	1349	8
12196	6543	14
9222	4664	22
112	5385	42
491	6499	9
145	6050	1
1273	6286	10
268	616	7
120	1369	29
26470	7975	9
12734	7252	8
1501	9385	4
103	6458	12
163	9665	17
101	9542	11
359	9580	4
232	2553	31
219	3312	10
183	5486	0
113	4506	14
114	7047	17
124	3073	8
160	2045	8
106	8942	8
298	4684	36
25272	9427	6
352	7806	4
7	970	20
198	7780	19
1074	9583	9
2185	325	14
12	1213	1
177	6977	0
108	5553	3
135	8314	10
148	5286	15
641	384	10
14	2702	5
1919	3446	20
1126	5316	5
12	5460	4
110	9013	19
16416	5653	7
134	8323	6
8	7916	12
547	6599	1
105	265	5
111	9828	16
2	9073	14
612	4796	6
39	272	13
679	3939	7
222	6216	12
103	5900	33
170	7249	4
1490	5310	18
137	2651	0
431	574	12
1004	2796	10
222	3081	6
699	3033	34
4682	337	10
102	8589	24
693	1271	6
101	4231	17
5061	661	19
2922	3086	29
108	1242	16
8	118	3
110	4577	5
5961	4057	10
1063	1013	16
7	272	9
271	808	6
239	7027	36
11007	1567	13
33151	8291	36
16	4618	16
7	8374	12
1821	4728	41
12	1574	23
101	8913	17
132	1832	6
104	2187	1
1693	8859	27
171	7920	3
179	5770	14
7	8309	17
1521	559	22
2013	3310	8
9978	3851	17
195	4623	28
101	948	9
527	6231	9
3112	3964	26
101	6133	3
12	8844	30
17085	642	7
109	5770	20
108	1518	13
158	4244	24
8947	6995	7
12	7365	2
103	9641	13
115	9648	16
12	8516	11
1399	8717	25
8538	233	20
101	124	28
23426	6722	27
12	6536	5
142	529	34
5229	9322	21
197	8809	0
12	1455	9
120	3247	5
101	2265	7
14	6739	29
131	4743	15
3392	8434	18
657	4855	25
27318	8559	6
108	1325	16
7	1878	6
14	1018	11
270	7327	23
170	958	29
2869	8739	43
117	8646	3
7	3406	30
1456	7950	13
107	8037	33
343	3265	9
106	3469	12
426	2868	16
556	5110	36
108	9083	17
31283	5203	3
625	3207	14
12	9209	8
103	4851	1
14	9812	46
121	3254	6
131	375	10
142	1561	2
9597	8046	6
117	3529	17
159	2039	40
178	4309	2
136	4506	2
207	1253	1
7	5156	21
12523	3858	5
2917	4673	5
4843	1044	15
108	542	9
4808	3840	31
107	6545	9
111	9709	14
273	6476	2
799	6365	17
33435	296	2
122	1329	10
9	2883	5
458	2029	37
110	8312	17
14	2533	18
105	1931	22
181	6550	18
4045	4857	10
155	7260	21
4696	1647	19
106	8644	20
109	8159	14
12	5078	23
968	3595	12
250	2205	1
124	8996	6
1195	4449	1
7	8518	13
724	1345	3
10903	2918	11
12	537	7
1287	7010	18
7	9290	1
1527	7815	12
14	6312	20
191	7569	25
635	6337	10
101	7084	21
5563	6133	18
1575	8429	5
8062	5169	20
102	1768	5
122	249	26
1068	2493	8
125	7088	0
1064	8185	40
656	4800	15
12	229	15
1777	8370	20
113	6377	1
134	7410	14
103	4169	3
14	5950	22
12	2242	2
12	7232	21
616	8090	8
103	9516	26
7	7928	17
101	1399	17
227	147	2
4	9798	28
32821	2982	10
132	2382	5
237	8180	18
1323	3146	16
12	3471	5
164	5344	2
1744	2776	6
2276	6756	6
2377	5927	6
2	8131	27
385	1435	38
105	4669	28
7720	4551	11
113	4996	15
105	7213	36
103	1795	1
12	8713	9
406	5819	11
387	2418	17
28868	920	17
116	4729	1
491	2189	13
8	1340	5
1607	3871	7
2761	4556	14
101	2964	5
7682	7282	13
3195	2228	22
3995	7040	6
110	2188	15
102	9976	11
5562	3893	22
2591	1406	19
1423	1976	1
27562	6592	11
108	3192	10
7236	6154	6
1084	3045	0
102	6470	23
172	2605	29
30947	6334	12
12677	9581	12
10919	3178	7
117	8906	10
307	2080	9
248	9373	26
113	4472	7
1679	9364	9
7	8716	14
262	7467	21
28580	29	33
119	9598	2
1555	5002	14
2622	9159	9
107	3741	1
228	443	27
126	922	9
7667	9828	46
12	8246	28
24590	3312	40
126	8764	12
45	3279	7
909	9628	9
8445	2066	8
207	8286	45
104	5387	35
2831	1235	19
128	3308	4
101	6336	3
18525	2834	15
5751	4003	9
101	1255	15
21478	4851	32
1057	3201	20
151	6485	22
7	7977	4
365	6248	21
111	4036	12
1717	5650	11
965	4320	24
112	7213	10
12	4347	10
7	6756	3
5696	7380	15
170	1306	27
148	9416	27
12	4282	1
109	1371	5
23503	8468	11
15099	7668	6
454	6094	30
22952	6333	28
104	5135	15
101	8818	19
112	3996	4
110	4355	12
7540	1972	7
155	9537	14
109	9922	21
14	6785	37
121	7213	20
22361	6276	21
12	1732	30
14	8503	25
102	7824	6
2868	4800	14
8939	9985	18
4398	8296	38
105	8944	10
101	791	11
9	9110	15
19957	4192	4
151	4941	14
16	8066	19
105	3644	5
1712	523	6
14	4572	26
2009	481	11
102	9170	18
113	5026	26
106	7637	3
117	4071	33
897	8682	21
144	249	8
111	9401	12
2680	1711	10
133	1104	19
12	4615	2
2616	1867	4
5099	7369	4
138	461	4
105	28	12
9814	5452	13
106	4050	6
112	3286	7
763	8098	4
2712	8487	14
306	1725	0
108	195	21
184	9830	0
162	1969	3
12	65	12
702	4413	24
604	3152	13
123	9324	5
118	4311	33
141	8137	8
14	3824	30
2049	4311	27
112	7642	10
105	3383	13
1112	7273	8
1951	5382	6
1473	8947	1
7553	9927	11
1125	786	19
117	1906	11
14	4758	25
12	3434	13
14121	7862	21
107	7230	7
33520	1911	3
45	522	6
101	5667	23
123	6992	15
147	4031	26
1393	5322	11
32643	3312	31
101	9739	9
101	2028	7
14	5478	29
5	6753	41
233	2259	0
2	318	10
125	6569	0
114	9673	12
11849	7762	45
109	1513	34
343	3233	22
10390	9146	18
12	2032	3
108	2714	6
434	8366	17
127	3395	12
125	130	0
101	2694	13
708	6552	18
674	1356	1
159	6153	20
176	5243	39
220	1342	5
7	2208	27
112	3752	25
256	483	14
145	3955	17
371	2973	8
112	7569	16
111	6776	23
1047	4761	3
2237	4309	3
1854	8036	26
8816	2395	3
14	6097	15
5697	7036	19
1541	5811	35
106	2646	13
29955	7249	8
1319	4540	22
14780	3783	2
140	1712	0
9	1148	20
110	2987	3
14	9607	15
160	5493	11
101	5866	27
809	8441	8
500	4395	1
102	6088	12
1373	9311	9
24408	210	24
209	8029	0
105	5736	2
27194	3893	7
7	6501	26
123	2047	4
104	7446	14
120	8052	5
103	4635	25
12	6942	3
12	2704	24
25815	1246	8
108	565	12
7	6566	7
19661	1348	11
30434	157	7
167	2987	7
106	7338	4
136	7192	16
175	4061	5
45	1079	34
122	8498	16
14	3269	26
526	3790	7
110	1215	23
107	1500	11
2314	1563	15
2493	1828	11
10942	6224	25
3072	3963	18
12309	6264	5
45	9633	22
104	9746	21
105	7429	12
103	93	23
928	1666	47
111	7118	28
12	318	11
573	1913	32
140	7788	0
25506	31	20
2301	3093	18
101	7559	21
2163	1926	24
301	3328	14
636	8590	8
9	2147	8
378	2436	4
7	8931	23
103	7416	13
2631	5713	2
105	2502	16
7238	3513	21
109	7227	31
155	3638	31
114	2759	7
105	1070	12
774	9359	35
12	1074	7
404	9849	11
149	2600	19
109	3661	32
5050	7993	20
102	5120	25
113	7295	2
102	9176	3
19448	2504	23
133	405	19
122	5536	9
106	5624	31
4965	1383	23
135	8011	16
10392	2939	37
129	7732	7
12	2980	5
332	2168	12
7	1205	22
21773	9751	21
125	1200	0
6180	787	28
107	2499	23
105	6901	8
106	378	8
101	8185	11
4196	923	9
3504	4323	6
178	3034	35
727	4005	15
4161	2142	11
311	90	24
157	6707	25
176	4915	21
1058	701	6
454	4075	35
325	2457	6
421	6270	11
8	9398	4
5303	7589	12
3804	2203	5
7	9680	14
1829	5443	40
5	4132	15
12	2233	41
111	8601	4
10627	4331	20
108	4651	9
383	5152	20
1119	1530	1
345	6908	4
1430	5337	15
111	8475	18
1648	7266	16
146	3062	0
7	6925	32
104	1327	6
3414	9462	24
172	5892	44
223	9378	1
1428	357	4
5839	3277	3
2768	9816	16
1226	3153	0
101	6997	40
112	229	31
7	6858	17
112	2112	4
12	2367	19
14	1869	28
5880	3386	46
169	9975	7
1142	1256	5
2169	8970	11
5690	6707	27
101	1032	22
105	4234	14
115	6538	2
12	5465	20
121	5720	3
16591	9632	21
103	7260	14
738	5739	25
109	2270	22
287	9819	10
300	6977	7
113	4794	3
1615	2363	1
1294	4608	1
740	6991	17
1047	270	24
20402	1199	0
9921	173	15
12	9976	20
14	4229	8
1698	5599	10
22377	3286	14
7	1447	30
112	1699	16
110	6204	24
12	4026	1
4092	6523	30
876	9178	4
9	8077	9
119	7922	30
107	9375	6
107	5366	19
967	7953	20
7	9410	6
1096	1906	5
12	5084	6
24836	3043	27
749	3503	19
101	6427	7
2	1569	23
420	5123	14
184	5100	0
103	6311	2
111	820	9
129	9620	31
39	8654	14
249	6660	9
483	2421	20
116	4602	14
13	6662	14
28228	1111	1
23032	6472	8
1683	6421	31
1368	4612	17
9223	6937	0
1068	4126	15
23691	6511	8
1613	9714	9
323	8523	28
107	7138	7
15002	7703	24
139	9620	16
1531	721	37
9	751	34
110	808	13
7	9136	20
108	44	12
6	5149	13
112	8311	7
9603	6996	14
1128	3656	25
211	8218	15
142	7062	7
185	8824	4
116	4641	9
860	8546	1
173	1026	29
327	6065	31
13	6556	2
7	7528	12
178	1405	10
106	4098	9
102	9132	15
18269	5521	17
6703	6634	9
1157	556	29
104	2134	30
112	7075	19
7142	2181	35
935	995	35
119	1412	35
107	7670	17
115	527	19
26449	3647	11
101	8781	5
147	8185	23
31713	8486	16
14	5416	49
107	8072	15
342	5794	12
115	8598	3
2635	7996	16
7967	1538	12
32247	2763	15
1104	1021	4
6983	1293	4
904	9978	17
464	5839	20
559	7209	37
11286	2697	20
3036	4254	7
140	575	0
12	4103	1
32870	2144	3
8	5654	30
583	6893	0
298	1782	36
101	2352	5
4509	1291	8
12978	825	24
116	616	35
363	5312	8
115	5363	26
101	8432	6
2974	570	19
14	8269	40
104	5773	26
101	2417	14
102	2971	12
101	4880	13
5573	7161	12
148	6781	12
107	8059	35
123	4012	5
112	8024	31
12	4009	19
504	5420	25
5860	2520	2
1439	2239	6
119	1801	17
120	870	14
4754	4406	24
21302	3219	26
6363	5320	3
7	5369	10
116	5787	14
114	9718	26
1387	8217	21
165	9227	1
4685	9907	6
14	3249	22
552	2812	17
164	2594	5
390	5282	12
929	1185	15
12	6955	4
115	1591	2
19330	1403	0
13618	2164	0
297	8975	0
964	640	3
252	9358	23
1722	4495	31
29728	2612	32
204	5866	3
6401	8423	8
101	1621	43
103	415	16
9779	2138	20
14	8833	17
160	1021	14
253	640	30
656	3775	11
6342	8109	4
101	161	3
667	4715	2
758	4305	1
142	5623	5
2135	1866	1
116	6543	26
14	7227	33
104	6802	6
18625	4100	26
1864	7952	25
1247	6646	31
117	577	17
3524	2008	30
3995	7547	9
154	4935	0
3444	6033	0
102	1130	16
110	6710	10
2594	9271	16
113	444	28
130	1632	0
124	7333	12
132	7537	18
101	9391	9
128	3834	35
111	8039	9
1718	5464	8
116	7270	30
846	3120	44
101	5125	1
12	4373	9
138	4312	10
123	1361	21
1424	3662	25
12	9395	13
105	3374	14
459	4427	3
121	987	14
109	9554	8
332	774	16
5647	2772	14
229	2800	0
1997	5428	18
520	8747	42
1455	1146	7
1080	5576	1
186	5084	0
11118	6115	6
14594	8267	10
1801	685	1
120	899	6
7	93	8
21888	8508	3
200	1026	0
14	9685	22
102	1621	5
447	1416	1
109	4616	4
101	5881	9
105	5109	10
3684	9402	13
14	7579	14
3809	2271	22
584	3485	19
112	4758	22
102	1556	14
20035	6430	0
45	3264	32
101	2782	5
9335	3643	7
138	7172	11
12	6150	25
2410	2789	2
835	8214	3
14	3996	11
101	1278	12
1503	5734	23
8053	856	11
105	1148	21
362	7198	9
1	828	9
14	1026	41
378	1086	1
110	1959	13
7	5974	1
230	6075	8
14	7007	23
911	955	20
20932	8150	0
182	4635	19
130	2748	1
1328	3432	11
111	5114	3
101	1148	26
113	136	1
194	928	19
747	1996	14
797	2143	17
569	9020	17
133	7964	14
8243	9207	1
107	3616	1
523	9844	4
104	1432	23
237	5351	1
5	7608	31
106	6336	12
113	1849	14
141	1394	21
109	690	2
14	6433	9
675	1279	13
1534	1985	13
7	6273	8
104	3452	7
112	5871	12
12	3704	6
122	7572	22
7425	4264	6
122	9627	5
153	4176	12
107	9565	1
101	5967	2
14	8084	42
109	4056	8
268	1414	1
362	9774	15
14	9315	29
14078	2345	5
145	8915	11
16923	3602	7
3655	6054	12
143	9240	27
10421	6097	5
10683	8859	10
7	3000	1
32409	8817	18
103	8674	17
143	5168	5
554	8615	20
14941	512	15
1668	8542	7
3516	2448	16
10661	2910	16
16	4166	8
2640	1867	36
137	527	0
7	3764	13
106	1616	18
5294	5571	5
1125	9757	3
23926	1701	1
615	3568	2
150	2798	9
105	8223	16
12	6156	8
4303	8393	36
133	6067	4
112	155	2
117	7802	40
122	9833	48
1531	1939	5
219	1284	37
108	6833	4
21588	4134	33
2608	1315	0
244	8596	2
8491	8993	0
16	8785	3
6019	1915	3
7	355	4
105	8736	5
39	1616	25
691	3054	44
113	3182	32
17389	776	5
21809	9410	13
129	7918	25
102	9027	22
103	1972	16
114	5188	11
115	7050	1
2360	6165	6
280	1816	8
14	827	33
7	481	18
4653	6407	21
5178	1862	1
14	2276	8
30573	1414	18
298	1951	7
101	902	15
5473	5853	2
101	6087	5
1359	7238	14
246	7	19
39	5333	10
116	2223	19
7247	6704	5
4019	9153	4
9	361	27
1966	3667	42
12	8566	13
138	4306	27
133	1864	9
4615	3600	13
133	3886	15
16	252	14
12	1374	18
415	2559	8
114	2857	4
1932	1489	25
11703	3036	22
23311	6582	3
327	9341	16
12	5139	20
1164	2188	29
386	2041	13
1817	1663	9
14354	125	2
12	9275	10
1764	5300	13
1971	4140	3
104	4327	17
103	6886	10
16	4009	17
14	7569	31
691	2529	8
9344	3744	2
222	5722	3
103	8872	18
105	7128	22
1309	9073	12
2348	3751	2
101	1852	8
969	7639	13
128	1873	5
7	2290	2
2300	7698	6
122	7273	7
2544	3036	20
27876	2393	2
12220	2265	3
101	7703	8
150	2533	1
3008	5202	4
11634	8353	3
127	5243	30
101	9175	10
1079	8066	0
102	1757	2
4929	6498	12
110	2319	3
7	8689	28
109	4736	3
12	5871	28
7	2134	1
104	1091	19
12	9888	28
14	1829	37
25612	3591	15
847	5147	12
26584	957	1
102	8850	3
2673	572	1
118	4703	37
14	4252	11
4598	5125	3
117	183	8
1612	4359	1
969	6397	20
634	5011	35
2041	2765	12
2615	5098	30
113	22	34
5050	233	27
16174	8187	7
102	3615	7
101	9981	19
3974	4337	43
105	5016	5
343	4338	22
194	1289	5
192	7062	13
25197	6824	6
346	31	17
101	3901	16
165	725	7
133	7684	23
14	9343	40
134	1419	23
243	4812	14
12	7251	7
146	4494	0
161	2357	25
14	3017	21
7534	9126	22
4423	9919	18
7	5773	5
29064	6357	4
8	6123	15
115	270	10
117	1798	7
123	5363	10
8	8846	22
7	7143	15
132	3088	16
1228	2634	0
127	610	31
12	1337	12
386	6971	9
32607	1801	11
185	5278	18
140	4621	1
1305	5128	3
106	5836	1
163	1377	15
112	8302	4
117	8422	13
2659	6418	6
129	686	11
12	6807	30
23853	3454	8
107	610	35
2075	8299	14
578	9793	8
165	478	15
139	3973	5
191	6651	17
19254	5606	19
1017	2646	23
101	4719	10
17145	2589	1
103	7802	24
418	3140	10
4875	5200	2
111	4459	4
6099	1446	11
12	2971	19
107	3312	13
103	2808	15
8085	3210	3
1756	6986	9
31050	5681	25
129	9732	2
125	7462	0
150	5265	14
101	5922	13
4902	9313	14
844	8088	16
203	3621	17
164	4299	1
121	2725	17
124	9520	16
7	3795	19
112	6485	10
1186	400	18
106	6136	28
4947	9097	15
107	2816	9
104	647	10
110	5637	18
15273	5915	2
12	5570	1
111	5850	11
12832	9638	12
113	4520	8
7	8924	1
185	3264	4
14	667	14
434	7134	6
5881	6332	21
3804	2778	13
394	1076	32
286	8682	5
9163	1294	20
7	1487	39
14	7933	9
4205	6567	9
107	3596	5
9	769	33
1173	7958	8
12	816	10
26230	595	41
221	9544	1
282	6163	18
1332	3720	22
114	3460	1
2501	9535	12
3682	4404	14
209	9177	0
25264	4365	5
107	5524	4
6098	4104	9
12	1726	16
319	7505	32
610	1031	17
12	5936	11
9148	4351	0
103	2743	6
105	3016	17
518	7230	3
6756	8791	1
7	3235	15
11259	997	20
13565	9865	12
7	4228	3
6061	4721	23
10	6359	3
361	2085	13
101	2827	3
2072	9020	2
14	3457	24
8	5228	19
7219	7809	23
14	40	15
2983	2943	25
123	4102	4
114	4894	14
225	2172	8
14337	6574	27
308	7264	23
14	1056	47
535	7918	23
141	2029	16
14	5080	10
102	7255	11
8127	6141	22
111	724	8
8462	4853	9
106	9254	36
25939	1272	5
561	3104	16
452	7656	4
655	3434	14
33444	1488	19
114	2676	5
7959	6234	5
12	4225	4
1718	78	18
488	1500	35
120	9281	10
2758	5891	13
1427	6145	13
125	2965	0
101	2551	11
280	4367	11
118	4705	22
143	6577	5
9556	8289	19
223	8207	7
114	1045	7
2068	6592	31
16	2764	1
129	7985	14
7	9303	17
5370	2473	11
1181	2409	13
984	1578	4
103	3660	10
1632	3398	9
102	6866	25
3013	1709	9
12	4872	26
1798	3260	3
5594	4578	7
4937	2447	20
7	6421	5
105	9841	8
218	2984	22
6997	1217	49
508	9033	29
114	9521	20
12	5002	12
101	5786	4
12	2658	17
795	6039	9
12	5179	3
137	3705	0
105	9294	29
10	759	11
109	1045	22
2795	5878	5
14	3592	6
108	4470	11
7	9060	8
2039	6837	28
27403	8490	5
21409	3690	3
12	8668	12
3244	7269	9
32697	5992	13
107	7092	13
806	2045	14
106	9060	7
596	6867	2
13949	9114	32
105	6412	9
101	9231	25
141	8880	25
121	6137	9
114	8067	4
633	1148	7
368	8631	7
441	5013	28
29549	8065	10
7	1143	46
101	7271	20
105	8548	4
103	3157	10
12	5342	11
108	2106	21
186	6529	0
101	9257	12
1860	17	29
12	8505	4
15847	9051	0
109	8345	10
17150	9832	2
626	5513	9
8383	7890	22
2118	646	0
1591	1864	20
101	7397	2
148	8238	7
1629	3842	6
32202	9035	16
112	1197	17
9	8259	10
1403	1894	26
14	8096	8
3772	8037	36
2314	6359	10
26255	2986	15
156	3849	7
107	2718	21
16	7784	3
21324	9923	4
496	4299	34
102	8121	11
20235	6704	19
584	113	28
101	6933	6
220	6404	25
115	6897	21
16780	5521	36
197	9637	0
2386	6495	7
1361	7095	1
230	9437	6
104	7488	4
14	8287	31
179	8101	26
106	2237	4
101	4054	26
11803	1026	22
272	3926	17
14	2724	37
101	9112	3
5239	9833	11
1472	9276	2
106	5274	8
28368	5721	14
836	6513	22
105	6933	9
102	5916	16
114	5565	9
195	2532	16
31624	5923	5
111	7064	22
1892	9532	5
4	4375	36
105	7442	13
16918	3256	10
116	8407	25
7	6096	4
1063	9957	39
926	7091	9
9	3385	14
15549	6301	0
135	6255	8
2315	8625	11
104	5807	28
119	300	19
5518	2056	17
829	4986	18
282	1774	3
7	8053	31
110	5090	20
3410	3847	45
12	7564	16
160	6915	8
7	3770	15
8	11	12
119	8948	8
114	5257	20
196	2618	15
317	7412	8
26246	2755	3
184	1045	0
2248	3402	9
125	4263	0
29304	9706	23
25089	694	1
101	3810	7
2943	495	15
117	9473	11
101	3054	11
106	5485	8
274	7211	11
209	5014	0
19081	7858	26
9	9926	24
101	6089	7
2273	8580	1
14	884	40
102	2764	28
28881	6185	13
133	2406	2
103	629	3
18163	9660	13
107	8930	12
12	5600	7
141	5711	15
6258	3938	0
144	2743	26
589	9850	2
862	1509	24
126	18	50
102	2171	14
23969	1242	17
12	8262	3
180	9672	12
5961	8606	19
563	6331	23
18856	7147	3
294	6333	30
121	6921	12
12972	8202	24
2455	6556	14
12962	4575	7
5331	3310	17
472	4491	12
118	4685	18
219	7597	12
108	6217	31
583	3655	0
25377	9049	21
133	8019	7
2028	3518	9
10063	4718	32
113	5254	2
109	3435	9
193	816	3
883	7112	11
3266	8068	1
7	6220	23
407	4696	33
4440	2015	2
28017	1913	29
235	4088	17
12	796	14
242	524	6
111	7266	3
101	1613	13
705	2475	7
7	5540	11
1328	4100	34
123	3634	25
226	8585	12
153	1118	15
150	1341	19
107	1269	6
137	2130	0
116	3041	3
9742	655	14
988	768	2
12	3702	4
1332	6031	18
169	89	30
2078	502	31
3386	4196	16
894	132	8
108	5332	21
4006	8532	12
282	5852	2
306	4778	0
1638	7522	35
157	140	23
13891	4526	4
108	6460	9
428	8578	4
293	1463	29
190	9589	0
2581	9248	0
180	5332	15
123	2830	36
130	8837	0
7	5677	21
24494	7931	13
7	5090	4
22991	527	29
449	6629	3
120	3099	6
12	1307	10
17279	7684	3
32487	5	3
27077	631	13
234	6142	15
101	9314	22
108	3583	21
108	7281	14
1256	168	8
588	4239	6
12	4379	11
118	5050	18
5944	5252	12
12	7346	28
4607	7206	34
9	5907	23
215	4657	0
20062	284	3
154	1524	0
14	4871	34
198	3187	22
14	7510	17
2	1191	17
3990	5580	5
1638	1487	25
2	4326	27
4866	5259	0
14	1149	17
107	5260	29
105	629	19
7	4447	7
1017	8505	32
116	5681	15
7778	9460	23
13519	4481	11
15048	1362	20
15417	6569	11
27492	4056	10
32037	2718	29
101	7888	6
124	6938	1
3371	1772	5
8308	5347	6
105	5715	7
1031	9810	1
280	1550	19
20072	7954	19
109	1633	25
904	7601	3
133	7231	17
7920	8418	15
23427	7361	3
2566	1128	1
163	5718	4
197	2308	0
102	816	21
16	7878	17
176	2839	13
7549	6388	6
105	2806	29
102	8854	16
12	9957	4
118	8587	12
1375	5750	0
106	1401	28
202	8825	17
102	5936	20
105	6272	34
1942	9097	2
17871	8163	16
105	9351	17
116	9346	7
1068	3108	19
6487	7618	7
14	8015	17
104	8145	3
12	5299	4
9256	6188	23
14	5992	28
31800	4493	6
112	5391	14
102	6245	11
19067	6388	13
834	333	6
1441	8266	19
752	4540	31
901	4065	8
16146	3584	23
137	3004	0
2660	8458	4
107	9980	8
8537	3404	7
101	7304	13
32207	46	5
148	2635	30
176	9187	19
7	8358	12
572	2505	8
114	9420	5
104	2266	10
6671	2593	11
2006	523	7
12	952	13
32016	6699	17
101	5926	30
516	4901	1
310	6957	0
30489	3981	8
107	1040	14
7	1036	5
107	3190	8
107	6199	2
9	706	3
124	929	31
102	711	21
12061	8314	9
15790	1189	4
228	4830	9
108	6072	3
118	9651	29
2997	9524	24
29349	6100	10
128	6752	18
12901	3609	6
342	7819	3
895	4598	24
169	2724	14
2692	3706	16
106	2905	21
12	6316	24
2039	2029	23
132	6562	9
18808	8865	3
815	2818	1
14	6966	11
303	428	0
13480	8768	11
14	6287	36
2138	2370	49
30238	1722	27
12	454	19
155	8130	10
101	4247	17
103	7298	3
624	9295	7
4679	6500	9
109	3470	1
3385	6205	0
6069	6128	20
3841	5394	8
19302	7116	6
2841	1500	27
7	102	13
105	7909	14
12774	6684	24
201	3139	7
14	9051	48
4984	3338	23
6272	206	18
8	7838	36
6428	7820	4
130	3200	0
875	622	7
300	3207	17
14377	7938	7
7375	1899	11
112	7940	4
11	8231	11
370	5616	9
653	5416	28
1520	8229	36
12	9210	26
7	1386	1
104	2431	19
107	7326	23
135	3428	2
153	5090	23
14	3038	20
3154	4793	18
127	1913	18
31953	740	7
13097	9750	17
396	1065	32
526	1148	30
12	99	10
117	541	10
228	2159	5
2070	4668	5
101	8474	22
113	391	25
747	5965	13
7	9085	11
464	6670	5
1143	5314	19
27611	9973	13
3510	1286	32
28151	1975	8
12	5280	22
375	4178	4
8395	8242	25
114	3669	23
12	9417	3
10200	3994	8
2072	5681	34
1766	376	25
1887	1736	5
690	1563	17
132	5550	7
101	6551	19
4526	3311	10
7569	9551	6
334	5698	3
31478	2179	10
7	4017	4
161	3118	20
106	9020	15
10193	9604	5
114	957	11
101	6071	26
26794	7358	17
111	6617	30
111	4543	24
19587	8544	12
1475	7086	5
120	5559	38
7	552	34
508	8804	3
8470	5222	0
1311	658	32
103	1988	15
25685	3283	34
229	6348	0
239	4082	33
12	5929	8
104	6471	3
101	5260	35
779	3653	2
1395	9997	1
4187	5741	34
102	7167	7
122	3168	3
14	2070	1
1403	2360	14
130	5212	0
27769	3643	22
1936	8748	20
14	4606	28
7	1181	1
17006	8290	0
7	9594	15
17763	4692	14
673	5937	10
102	9854	14
5995	9389	37
678	1380	9
101	821	13
101	140	34
836	3131	23
12	3651	3
421	6826	20
648	7267	11
2	9854	16
12	6268	23
449	7530	3
115	5910	46
468	5390	2
114	7854	26
1910	4305	8
21973	6578	25
351	153	4
7595	9971	18
133	4685	1
12	5524	11
111	9957	20
9866	6509	9
120	5362	1
106	877	10
7069	8283	2
9	9351	16
4371	897	10
109	3359	5
32185	2430	6
142	222	9
108	7666	2
3423	7007	20
935	7775	5
1139	9816	8
148	9450	29
8	712	18
101	2479	3
12087	1207	19
3897	7742	7
108	5589	15
28056	7767	19
3886	1654	20
386	6810	3
14	682	26
133	4841	2
118	8759	21
194	8731	6
140	516	5
280	5375	12
14	9858	5
1024	8774	27
265	4284	0
4106	3851	4
3853	3029	16
7	8111	1
662	1148	17
2286	2096	18
148	6412	10
2	7893	0
115	9377	10
112	7339	15
113	8625	2
951	3836	3
2018	7266	4
21021	6595	8
101	5485	7
3254	329	1
14772	9412	30
22921	7454	20
102	3558	6
591	6380	24
214	3790	20
116	2444	15
171	140	22
102	4480	1
101	3268	17
17591	6685	37
119	8941	11
104	7407	12
385	3048	19
1248	6242	18
2451	9525	14
101	6403	33
106	5559	22
101	2868	21
18047	9019	22
130	9235	0
